Location,Timestamp,mq135_raw,soil_moisture,soil_temperature,speed,light_intensity_lux,sound_level,rain_detected,estimated_ppm,temperature,humidity,pressure,altitude,uv_index
19.0890_72.8690,1752073869.5824468,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,14.0
19.0890_72.8690,1752073875.968553,475,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073882.585894,463,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,13.0
19.0890_72.8690,1752073889.1370986,508,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073895.4293368,477,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073901.6482663,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073907.9465663,480,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073914.2765875,480,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073920.8104787,459,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073927.03707,475,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073933.472843,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073939.9160519,481,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073946.2636018,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073952.6565144,475,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752073958.9325602,484,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073965.5590584,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752073972.0077882,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752073984.8113213,440,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,1.0
19.0890_72.8690,1752073991.121191,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752073997.391137,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074003.803927,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074010.1263096,475,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074016.833842,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074023.285196,470,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074030.012223,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074036.3381708,474,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074042.6888642,476,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074049.2103868,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074055.82388,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074062.5999117,325,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074068.9715056,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074075.259197,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074081.5592003,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074087.9525945,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074094.283607,459,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074100.4786248,470,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,12.0
19.0890_72.8690,1752074106.7870965,481,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074113.1024983,484,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074119.5470302,482,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074125.8271341,478,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074132.4590144,471,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074138.7639308,484,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074145.3313372,482,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074151.870827,477,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074158.4358363,476,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074164.7623467,503,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074171.060054,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074177.474317,472,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074183.977504,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074190.4100454,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074196.7268028,479,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074203.0595567,510,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074209.543792,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074216.3524816,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074222.7485306,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074229.3640459,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074235.9789977,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074242.6291814,451,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074249.2761912,573,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074255.9522545,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074262.6067045,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074269.2285044,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074275.707557,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074282.4107878,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074289.1789105,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074295.6499572,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074302.3343613,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074309.1303296,526,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,11.0
19.0890_72.8690,1752074315.5260077,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,13.0
19.0890_72.8690,1752074322.0677686,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074329.2021935,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074342.772266,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074349.1914437,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,3.0
19.0890_72.8690,1752074355.7297587,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074362.323068,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074369.301419,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074376.3174477,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,13.0
19.0890_72.8690,1752074382.708227,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074389.1301472,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074395.759801,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074402.156819,497,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074408.516983,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074415.054792,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074421.9885714,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074428.7299392,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074435.530101,500,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074442.0928392,497,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074448.6413014,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074455.1945674,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074461.5499032,483,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074468.2378874,493,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074474.9947233,493,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074481.570538,477,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074488.084485,507,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074494.5098422,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074500.8371077,508,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074507.365083,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074514.116377,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074521.0752096,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,12.0
19.0890_72.8690,1752074528.1753907,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074535.063398,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074541.5993283,493,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074548.157293,497,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,1.0
19.0890_72.8690,1752074554.5371192,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074561.4273343,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074574.6169314,490,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074581.1659865,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,8.0
19.0890_72.8690,1752074587.714503,506,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074594.3983388,506,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074601.2032104,502,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074607.698956,502,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074614.2337933,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074620.7868376,492,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074627.4362118,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074633.9047594,505,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074646.9460702,502,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,10.0
19.0890_72.8690,1752074653.357951,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074659.9161336,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074666.2513556,499,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074673.1039884,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074679.5778043,501,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,2.0
19.0890_72.8690,1752074685.851629,501,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074692.1357498,498,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074698.6353612,502,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074705.0748045,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074711.558571,503,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074718.3583193,502,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074731.2661128,501,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074737.8345885,500,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,14.0
19.0890_72.8690,1752074744.1903179,498,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074750.925237,510,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074757.3965096,500,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074763.823681,500,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074770.5108511,509,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,9.0
19.0890_72.8690,1752074776.847051,505,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074783.6103957,499,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074790.3755524,505,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,8.0
19.0890_72.8690,1752074796.8296843,507,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074803.320677,507,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074809.832832,503,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,4.0
19.0890_72.8690,1752074816.4074397,506,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074823.0337102,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,2.0
19.0890_72.8690,1752074829.4213545,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074835.7171884,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074842.1625211,500,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074848.6688855,496,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,1.0
19.0890_72.8690,1752074855.5275803,524,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074862.253352,510,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074868.5197077,498,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074874.955323,497,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074881.5080686,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074888.0936983,503,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,14.0
19.0890_72.8690,1752074894.4595523,499,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752074901.0567253,501,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074907.5188613,507,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074913.8731556,478,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074934.482483,509,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074942.1234674,498,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,12.0
19.0890_72.8690,1752074949.203181,505,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074956.4627337,501,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074963.37233,505,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752074969.994577,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074976.394822,501,0.0,28.4,0.5,720,0,0,320,27.3,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074982.7447054,503,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752074989.323833,503,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752074995.5885992,503,0.0,28.4,0.5,720,0,0,320,27.3,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075002.1711636,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075023.5746083,497,0.0,28.4,0.5,720,0,0,320,27.3,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075030.240032,497,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075036.615923,501,0.0,28.4,0.5,720,0,0,320,27.3,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075043.0120797,496,0.0,28.4,0.5,720,0,0,320,27.3,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075049.371434,502,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075055.7799,501,0.0,28.4,0.5,720,0,0,320,27.3,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075062.226778,500,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075068.9273958,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075075.4753594,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,11.0
19.0890_72.8690,1752075082.405611,486,0.0,28.4,0.5,720,0,0,320,27.3,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075090.4304304,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075097.7611933,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,10.0
19.0890_72.8690,1752075106.0206635,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075112.763121,490,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075120.7195323,496,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,14.0
19.0890_72.8690,1752075128.523218,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075135.208635,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075141.6867335,474,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,4.0
19.0890_72.8690,1752075148.191782,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075154.4489784,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075160.7233238,487,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,8.0
19.0890_72.8690,1752075167.0710194,654,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075173.5858307,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075179.9225204,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075186.3286784,493,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075192.8161337,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075199.2183375,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075205.7354321,493,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075212.119619,479,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075218.4760256,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075224.8461895,485,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075231.5332015,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075237.972418,485,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075244.2593737,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075250.8823135,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075257.575032,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075264.3329968,489,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075271.0518749,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075277.8232908,494,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075284.8824215,495,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075291.8477552,482,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075298.4476166,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075305.159685,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075311.7899728,487,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075318.350161,488,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075325.349132,483,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075332.5277786,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075338.9279814,493,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075345.6074588,489,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075352.2021217,486,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075359.1081498,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075365.5467572,491,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075372.0867453,493,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,15.0
19.0890_72.8690,1752075379.1883247,491,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,7.0
19.0890_72.8690,1752075385.9039576,495,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,0.0
19.0890_72.8690,1752075392.3411977,494,0.0,28.4,0.5,720,0,0,320,27.2,74.0,1013.25,14.3,0.0
19.0890_72.8690,1752075399.367213,497,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,15.0
19.0890_72.8690,1752075405.6819634,486,0.0,28.4,0.5,720,0,0,320,27.2,73.0,1013.25,14.3,7.0
